Id,SalePrice
2453,95877.0
2454,118622.0
2455,107486.0
2456,136153.0
2457,120121.0
2458,113716.0
2459,107406.0
2460,138842.0
2461,115441.0
2462,132104.0
2463,119896.0
2464,137724.0
2465,132254.0
2466,115972.0
2467,153092.0
2468,88160.0
2469,93131.0
2470,168841.0
2471,210828.0
2472,156242.0
2473,118828.0
2474,103301.0
2475,226017.0
2476,113899.0
2477,129085.0
2478,164852.0
2479,115209.0
2480,136875.0
2481,118918.0
2482,131997.0
2483,118761.0
2484,123498.0
2485,123002.0
2486,151424.0
2487,163665.0
2488,159453.0
2489,152876.0
2490,146784.0
2491,87392.0
2492,176664.0
2493,144243.0
2494,160283.0
2495,94619.0
2496,210268.0
2497,148876.0
2498,111745.0
2499,87498.0
2500,129178.0
2501,137203.0
2502,148180.0
2503,105235.0
2504,193675.0
2505,217537.0
2506,243976.0
2507,303502.0
2508,251607.0
2509,227077.0
2510,229706.0
2511,186998.0
2512,213985.0
2513,214066.0
2514,206267.0
2515,148027.0
2516,161563.0
2517,131863.0
2518,146395.0
2519,225518.0
2520,208689.0
2521,194740.0
2522,226264.0
2523,134309.0
2524,142721.0
2525,143755.0
2526,140749.0
2527,111072.0
2528,128837.0
2529,133899.0
2530,106670.0
2531,245573.0
2532,231511.0
2533,198235.0
2534,248166.0
2535,298732.0
2536,231834.0
2537,227883.0
2538,180990.0
2539,185759.0
2540,174071.0
2541,181276.0
2542,156251.0
2543,127824.0
2544,130972.0
2545,132854.0
2546,139889.0
2547,139014.0
2548,138573.0
2549,158236.0
2550,423926.0
2551,136118.0
2552,123660.0
2553,87990.0
2554,117706.0
2555,105888.0
2556,101811.0
2557,118059.0
2558,145694.0
2559,128341.0
2560,122592.0
2561,154719.0
2562,121461.0
2563,138538.0
2564,180603.0
2565,121823.0
2566,135290.0
2567,128218.0
2568,176451.0
2569,181282.0
2570,115486.0
2571,156349.0
2572,182079.0
2573,229141.0
2574,252875.0
2575,124482.0
2576,130751.0
2577,152159.0
2578,101182.0
2579,81390.0
2580,131086.0
2581,134818.0
2582,117948.0
2583,282584.0
2584,163510.0
2585,171016.0
2586,205386.0
2587,205903.0
2588,158825.0
2589,142907.0
2590,226141.0
2591,205353.0
2592,226253.0
2593,251117.0
2594,175476.0
2595,206262.0
2596,327027.0
2597,173959.0
2598,272476.0
2599,318253.0
2600,127967.0
2601,131727.0
2602,87626.0
2603,91715.0
2604,92008.0
2605,86641.0
2606,143924.0
2607,175906.0
2608,191574.0
2609,162198.0
2610,119961.0
2611,135434.0
2612,151778.0
2613,128781.0
2614,127099.0
2615,150704.0
2616,135282.0
2617,168394.0
2618,172537.0
2619,220241.0
2620,183645.0
2621,182852.0
2622,187484.0
2623,258504.0
2624,266175.0
2625,298673.0
2626,162214.0
2627,187329.0
2628,388567.0
2629,386935.0
2630,337485.0
2631,406933.0
2632,374392.0
2633,302695.0
2634,383148.0
2635,148768.0
2636,194643.0
2637,166672.0
2638,253095.0
2639,183978.0
2640,152564.0
2641,105999.0
2642,187064.0
2643,108287.0
2644,136908.0
2645,98209.0
2646,94038.0
2647,98454.0
2648,140652.0
2649,140643.0
2650,154999.0
2651,154585.0
2652,395748.0
2653,249502.0
2654,241722.0
2655,365358.0
2656,323145.0
2657,333536.0
2658,278665.0
2659,295655.0
2660,325602.0
2661,344949.0
2662,352941.0
2663,286741.0
2664,269513.0
2665,313594.0
2666,272700.0
2667,169503.0
2668,181807.0
2669,175503.0
2670,291601.0
2671,182144.0
2672,179929.0
2673,205811.0
2674,193644.0
2675,167656.0
2676,191389.0
2677,194582.0
2678,260465.0
2679,275291.0
2680,272176.0
2681,369287.0
2682,319814.0
2683,377986.0
2684,309642.0
2685,325940.0
2686,256943.0
2687,311518.0
2688,234597.0
2689,206963.0
2690,405681.0
2691,182052.0
2692,137876.0
2693,196565.0
2694,133484.0
2695,195395.0
2696,188714.0
2697,187371.0
2698,199917.0
2699,178478.0
2700,169283.0
2701,156694.0
2702,112777.0
2703,137461.0
2704,142880.0
2705,124662.0
2706,119731.0
2707,121967.0
2708,134509.0
2709,118690.0
2710,127714.0
2711,291410.0
2712,344087.0
2713,168581.0
2714,153136.0
2715,169754.0
2716,156828.0
2717,180398.0
2718,231819.0
2719,155083.0
2720,161828.0
2721,143133.0
2722,155645.0
2723,144417.0
2724,127305.0
2725,136959.0
2726,141929.0
2727,161509.0
2728,165814.0
2729,153733.0
2730,145607.0
2731,117310.0
2732,116803.0
2733,163098.0
2734,137965.0
2735,131759.0
2736,142556.0
2737,124810.0
2738,132102.0
2739,159014.0
2740,131100.0
2741,147401.0
2742,150189.0
2743,147023.0
2744,144525.0
2745,136556.0
2746,134507.0
2747,157503.0
2748,120529.0
2749,128415.0
2750,132834.0
2751,129132.0
2752,227581.0
2753,150690.0
2754,176250.0
2755,129968.0
2756,85872.0
2757,67074.0
2758,85985.0
2759,157144.0
2760,134467.0
2761,144799.0
2762,146391.0
2763,184265.0
2764,161653.0
2765,264916.0
2766,135689.0
2767,85883.0
2768,128975.0
2769,125415.0
2770,155906.0
2771,117696.0
2772,127416.0
2773,137394.0
2774,132729.0
2775,125740.0
2776,143933.0
2777,147518.0
2778,143978.0
2779,113606.0
2780,104987.0
2781,102103.0
2782,91421.0
2783,107676.0
2784,129312.0
2785,132329.0
2786,78826.0
2787,117702.0
2788,83049.0
2789,218885.0
2790,97547.0
2791,115519.0
2792,81372.0
2793,154330.0
2794,104336.0
2795,121741.0
2796,101766.0
2797,169691.0
2798,117327.0
2799,117396.0
2800,76767.0
2801,108905.0
2802,132156.0
2803,150710.0
2804,140354.0
2805,91292.0
2806,92439.0
2807,175581.0
2808,148897.0
2809,128928.0
2810,135661.0
2811,154534.0
2812,145142.0
2813,140260.0
2814,147769.0
2815,99423.0
2816,237837.0
2817,133236.0
2818,130396.0
2819,169885.0
2820,134243.0
2821,108557.0
2822,185118.0
2823,214928.0
2824,170736.0
2825,148127.0
2826,130513.0
2827,140867.0
2828,200868.0
2829,168543.0
2830,226589.0
2831,186489.0
2832,215636.0
2833,291177.0
2834,213687.0
2835,221015.0
2836,191643.0
2837,167877.0
2838,142634.0
2839,181223.0
2840,193521.0
2841,207291.0
2842,218101.0
2843,148989.0
2844,157131.0
2845,123471.0
2846,211319.0
2847,197648.0
2848,224023.0
2849,214706.0
2850,291349.0
2851,238247.0
2852,230314.0
2853,228726.0
2854,141609.0
2855,200934.0
2856,209233.0
2857,190863.0
2858,203307.0
2859,129719.0
2860,128214.0
2861,131998.0
2862,191573.0
2863,126193.0
2864,259674.0
2865,137086.0
2866,151043.0
2867,95153.0
2868,119320.0
2869,118717.0
2870,146144.0
2871,107200.0
2872,60886.0
2873,101699.0
2874,139366.0
2875,119402.0
2876,164640.0
2877,132915.0
2878,165273.0
2879,143814.0
2880,110306.0
2881,134751.0
2882,152889.0
2883,168630.0
2884,177314.0
2885,180469.0
2886,171831.0
2887,104453.0
2888,126725.0
2889,62039.0
2890,81958.0
2891,132624.0
2892,62101.0
2893,113630.0
2894,68901.0
2895,302781.0
2896,283944.0
2897,194658.0
2898,147222.0
2899,230447.0
2900,159427.0
2901,185412.0
2902,186102.0
2903,348822.0
2904,346697.0
2905,103472.0
2906,189279.0
2907,115329.0
2908,128514.0
2909,139726.0
2910,84142.0
2911,87802.0
2912,145326.0
2913,91015.0
2914,86863.0
2915,88901.0
2916,88173.0
2917,157433.0
2918,120158.0
2919,229723.0
